用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间,手机型号
12623477947,全曲面玻璃机身+全息幻彩工艺，背部机身非常漂亮；170多克的重量，拿在手里很轻薄；三星AMOLED屏幕，显示效果不错；骁龙855处理器，性能达到行业顶级水平；4800万+1600万+1200万AI三摄，拍照实力不俗；2999元的价格，性价比非常给力。3300毫安电池，续航能力中规中矩，不过27W快充速度确实很快，在一定程度上弥补了续航的短板；后置摄像头过于突出，还是带个壳保护一下更好。,金牌会员,8,1,5,07/04/2019 17:25,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12577785792,19号买的，昨天收到货，除了采购慢，其他很好，商品是河北富士康生产的，没有暗斑暗线，一点问题也没有，很舒服，紫色配上自己买的透明壳，很漂亮，很喜欢，同样喜欢自带的谷歌服务，一件开关，想用打开，不想用关掉，谷歌商店也没了，很符合我,PLUS会员,4,3,5,25/03/2019 10:50,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12668839575,这款手机是我。拿到手以来感觉最棒的。从小米三开始用。换了小米5s。因为进水了，所以听筒有点问题。想买新的。看了很久，然后选了这一款，这一款透明后盖太酷了，****，所有都复原了，内存大任性,铜牌会员,4,4,5,19/04/2019 21:39,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12658798501,昨天10点下单，下午5点拿到手，京东速度一如既往的快，外观还不错，至于电池方面，5点过开始到晚上11点，电池从70多到30多，游戏玩了不到一小时，很流畅，读条速度快多了，其余一直在下载更新软件，转移资料，可以说是一直在使用中，屏幕常亮，反正比我之前的手机耐用。指纹解锁很快，但是我没贴膜，不知道贴膜后会不会影响。用老手机拍照屏幕在闪，不知道是不是正常的。至于拍照方面，我没什么爱好，随便拍了拍，效果很好，比我之前那个好多了。总得来说，对于我而言，很满意。,金牌会员,2,0,5,17/04/2019 11:21,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12680031798,用了一个多礼拜，非常完美的体验，超流畅，玩游戏贼6，颜值超高！动态壁纸完美运行，自己买的钢化膜跟手机壳，非常喜欢！不吹不黑，这壶米酒值了！,银牌会员,3,1,5,22/04/2019 19:18,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12653657027,用了好多天了，感觉还不错啊，运行好快的，屏幕分辨率很高，相机刚刚的！用着也很舒服，可以说是真香了，就是需要抢购有点难受，抢了几次了才抢到，一波三写啊，小米早该供货充足的，别干什么饥饿营销。这样的体验很差的！自己的手机像素不行，把米9都拍的差了好多，哈哈哈哈哈哈。,PLUS会员,6,0,5,15/04/2019 22:17,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12614237314,期待了很久 终于到手了 没有令我失望 红外遥控 4800万像素 3300的电池 855处理器 运行确实很快 图像处理也很好 最满意的自然是外观啦 真的漂亮,PLUS会员,3,0,5,04/04/2019 18:40,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12777007318,一直是小米，送货速度是真快啊！****也很快就换完了！目前好评！比米8长，但是窄，握感更好，目前还在试其他功能。后续追加评价。,金牌会员,0,0,5,18/05/2019 17:32,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12751432022,手机手感很棒，配置也很高，水滴全面屏比例提升很大，照相效果很巴适，特别增加了红外遥控功能，缺点就是电池容量小了点，水滴屏的前置摄像头没有了红外人脸识别！,PLUS会员,6,1,5,11/05/2019 17:26,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12631085787,手机运行非常快，855+8+128配置很好了，性价比也很高。手机外观非常漂亮，除了摄像头稍微凸起，其他完美。手机操作流畅，指纹+人脸解锁，非常好。电池也比较耐用，快充速度非常快。期待完善NFC功能。,PLUS会员,1,0,5,09/04/2019 18:44,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12684189258,手机握持手感很好，外关好看魅力紫很时尚，是小米手机里很好看的一款手机，系统好用没有不适应的感觉。用了两周没有问题很喜欢，电池没有不耐用的感觉。喜欢！,钻石会员,1,0,5,23/04/2019 19:57,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12633235054,物流很快，米9透明版正面没啥特别，背面才是亮点，背面真的好看，整机上手非常轻薄，但是摄像头突出超级多，原装配的手机壳质量很差，用起来很流畅,PLUS会员,7,4,5,10/04/2019 11:52,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12716872545,很不错的手机，非常满意，手机电量的确不经用，但好在充电很快，也不影响日常使用。4.12下单，4.15收到，还算比较快了。拍照效果很不错，用4800万高清摄像头给孩子拍的照片，放大后连鼻头上的青春痘都看得清清楚楚???,钻石会员,1,0,5,02/05/2019 14:33,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12654624357,手机整体体验，手感特别不错，薄感很强！在阳光的照射下，唯有小米9才能释放出他独特的彩虹背壳，之前一直都是用的苹果，现在感觉国产手机很棒，支持雷总的小米，支持国货！,金牌会员,8,0,5,16/04/2019 10:00,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12578412358,包装完美，手机也很好，没有任何磕碰，运气还是不错的！不过真的不太喜欢紫色，感觉色太浅，送的手机套也不能用，不像买的能把摄像头包上。。。真鸡肋啊,PLUS会员,17,4,5,25/03/2019 13:28,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12588761494,这是店里公用的业务手机，一直用的小米，之前的红米已经卡的不行了，果断换了小米9，手感真的不错，颜值也很高，运行流畅性价比高,PLUS会员,2,1,5,28/03/2019 12:24,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12652175628,嗯～   用了一段时间了，感觉真的很不错，各项功能基本都测试了，运行快，拍照好，够智能。就是电量方面，玩游戏看视频基本一上午三个多小时到四个小时的样子，但充电很快基本弥补了，如果不玩游戏，正常聊天、听音乐的话完全够用一整天了。后续用用再来追加～,钻石会员,0,1,5,15/04/2019 15:42,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12623741367,战斗天使，果然不同凡响，性价比高的不止一点点，当然了，还是要夸夸京东的送货速度，非一般的感觉！手机颜值爆表了已经，手握感很舒服，厚度和重量都很满意，操作速度飞快，拍照效果堪比数码相机！满意，满意，非常满意！,PLUS会员,10,2,5,07/04/2019 18:44,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12493002722,很喜欢这款，简约大气，而且系统运行流畅，游戏体验也不错，拍照也满意。本来在vivo和米之间犹豫不决的，后来考虑了一下使用寿命，还是选择米啦，有了新手机真的开心～,PLUS会员,23,20,5,27/02/2019 14:52,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12796919644,用了二天感觉挺轻薄，手感也挺不错，运行速度很快，性能很强，配置很高很全面，续航时间也还不错，相机有月亮模式，可以清晰拍到月亮，而且京东服务也很不错，给个赞,PLUS会员,6,1,5,23/05/2019 21:19,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12585327187,手机打开后外表惊艳，开机后屏幕显示细腻，运行流畅，拍照功能强大，指纹解锁不算识别太快，玩游戏耗电太快，充电也很快！,金牌会员,4,0,5,27/03/2019 12:44,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12622781168,19号抢的那一批 今天下午刚到 比人工客服说的早两天 还蛮惊喜的 拆开之后颜色很好看啊 简直 流光溢彩qwq手感也很好 轻重刚好 很舒服 很意外小米9送了手机壳 开心鸭 但是自己提前买了玻璃壳所以没套 留着呐 这是我买的第四个小米的手机了 还是第一次送手机壳呢(=^▽^=)钢化膜还没买所以保护膜也没撕 不过摄像头真的高处好多 还好玻璃壳能够保护到 等清明节放假回家了再用手机 现在没流量了很多应用下不了 性能之类的用过再追评（体验无线充电ing）,金牌会员,2,0,5,07/04/2019 14:00,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12575823417,"小米9使用一个多月后的实际感受，全面水桶机各方面都挑不出毛病，第一次使用小米手机，相比较其他机型优点及特点有1小爱同学超级好用，是现今最智能的语音助手了
2红外遥控实用性强，方便很多
3配合我的无线充电鼠标垫科技感满满
4系统分身应用分身的实用，游戏工作清清楚楚
5握持手感爽，小巧轻便！",银牌会员,10,3,5,24/03/2019 18:04,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12791397717,外观设计确实很漂亮，摄像头过于突出，高通855性能强劲，安兔兔测试分值很高，三星的显示屏视觉效果很好，但不知道是新机设置还是没用顺手的原因，有的时候存在卡顿现象，让人很郁闷！电池也不太耐用！,注册会员,0,1,5,22/05/2019 13:33,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12701439858,"这款手机特别好刚拿到的时候，发现它特别漂亮，尤其是蓝色，特别好看,而且操作比较顺滑,感觉这个面部识别系统比较好玩，水滴特别的好看。这款手机10分值得购买。nice.",PLUS会员[试用],0,0,5,28/04/2019 10:33,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12625747895,给男朋友买了一个，自己买了一个，简直完美，抢了好几次，终于抢到了紫色，好看，颜色比官网的漂亮，舒服，没有图片那种塑料感，摸起来手感高级，舒服，运行流畅，系统依旧是熟悉的MIUI，小爱同学更可爱，好评！,银牌会员,1,0,5,08/04/2019 11:20,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12699961443,手机还是不错的，王者，吃鸡都很流畅，上部手机一加5T等不及7了，只能买小米9了，不过说一句，米酒真香，该有的都有了，真不能再要求什么了。无线充电，4800万超清摄像头，配合8G运存加855处理器真的很流畅,PLUS会员,2,1,5,27/04/2019 20:59,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12617822156,这个手机非常的好，以前用苹果从来没有上过王者，换了新手机，这个赛季可以上荣耀王者。手感非常好，打王者再也不坑了！,金牌会员,2,2,5,05/04/2019 21:41,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
12678059423,"因为买给我妈用，相比红米k20pro，对于真全面屏和耳机孔没有特别的需求的情况下，小米9不失为一个好选择。
颜值中上，紫色大气，反应迅速，关掉双击唤醒后基本没有误触，配合红外遥控和小爱同学，我妈表示用的太舒服了?，满意。",银牌会员,0,0,5,22/04/2019 11:18,小米9 4800万超广角三摄 8GB+128GB全息幻彩蓝 骁龙855 全网通4G 双卡双待 水滴全面屏拍照游戏智能手机
